#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A68916
#Date Time: 2018-04-29 14:10:44.619
#Sample rate: 4e+06Hz
#Samples: 20000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: -2.11 V
#Channel 2: Range: 200 mV/div Offset: -2.446 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0025000000000000001,2.1312904408585878,2.3014089539726714
-0.0024997499999999998,2.1309601401119336,2.2799118941141723
-0.0024995,2.1306298393652794,2.2577533862600272
-0.0024992500000000002,2.1306298393652794,2.2359256024037051
-0.0024989999999999999,2.1302995386186252,2.2131056465539136
-0.0024987500000000001,2.1302995386186252,2.1892935187106533
-0.0024984999999999999,2.1302995386186252,2.1658121148652159
-0.00249825,2.131620741605242,2.1433228830132474
-0.0024979999999999998,2.1302995386186252,2.119180031172164
-0.00249775,2.1279874333920454,2.0940450073376109
-0.0024975000000000002,2.1309601401119336,2.0725479474791122
-0.0024972499999999999,2.129969237871971,2.0507201636227901
-0.0024970000000000001,2.1293086363786622,2.0279002077729986
-0.0024967499999999998,2.1293086363786622,2.0057416999188535
-0.0024965,2.1302995386186252,1.9852368120538235
-0.0024962500000000002,2.1296389371253168,1.9653933721844399
-0.002496,2.129969237871971,1.9462113803107022
-0.0024957500000000001,2.1302995386186252,1.9290137324239029
-0.0024954999999999999,2.1302995386186252,1.9131389805283958
-0.0024952500000000001,2.1302995386186252,1.8979256766285351
-0.0024949999999999998,2.129969237871971,1.8837045447221432
-0.00249475,2.1302995386186252,1.8708063088070439
-0.0024945000000000002,2.1309601401119336,1.860553864874529
-0.0024942499999999999,2.1302995386186252,1.8506321449398371
-0.0024940000000000001,2.1302995386186252,1.8420333209964375
-0.0024937499999999999,2.1309601401119336,1.8347573930443302
-0.0024935000000000001,2.1319510423518961,1.8297965330769843
-0.0024932499999999998,2.1319510423518961,1.8251663971074614
-0.002493,2.1329419445918587,1.8211977091335845
-0.0024927500000000002,2.1336025460851671,1.8202055371401153
-0.0024924999999999999,2.1329419445918587,1.8198748131422922
-0.0024922500000000001,2.1332722453385129,1.8205362611379385
-0.0024919999999999999,2.1332722453385129,1.8228513291226998
-0.00249175,2.1342631475784755,1.8271507410943997
-0.0024914999999999998,2.1339328468318213,1.8327730490573917
-0.00249125,2.1339328468318213,1.8390568050160299
-0.0024910000000000002,2.1355843505650922,1.8473249049616065
-0.0024907499999999999,2.1359146513117464,1.8579080728919446
-0.0024905000000000001,2.1349237490717838,1.8684912408222825
-0.0024902499999999998,2.1355843505650922,1.8803973047439126
-0.00249,2.1372358542983632,1.8942877126524813
-0.0024897500000000002,2.136905553551709,1.9098317405501652
-0.0024895,2.1359146513117464,1.9250450444500262
-0.0024892500000000001,2.136905553551709,1.9422426923368254
-0.0024889999999999999,2.1372358542983632,1.9617554082083861
-0.0024887500000000001,2.1362449520584006,1.9806066760843006
-0.0024884999999999998,2.1382267565383257,2.0014422879471536
-0.00248825,2.1385570572849799,2.0219471758121834
-0.0024880000000000002,2.1362449520584006,2.0437749596685055
-0.0024877499999999999,2.1388873580316341,2.0679178115095893
-0.0024875000000000001,2.1382267565383257,2.0907377673593803
-0.0024872499999999999,2.1382267565383257,2.1138884472069948
-0.0024870000000000001,2.1388873580316341,2.1383620230459015
-0.0024867499999999998,2.1385570572849799,2.1618434268913389
-0.0024865,2.1388873580316341,2.1863170027302457
-0.0024862500000000002,2.1392176587782883,2.2114520265647983
-0.0024859999999999999,2.1388873580316341,2.2355948784058821
-0.0024857500000000001,2.1388873580316341,2.2590762822513195
-0.0024854999999999999,2.1395479595249425,2.2818962381011105
-0.00248525,2.1402085610182509,2.3053776419465479
-0.0024849999999999998,2.1392176587782883,2.3268747018050471
-0.00248475,2.1398782602715967,2.3467181416744309
-0.0024845000000000002,2.1402085610182509,2.3665615815438148
-0.0024842499999999999,2.1402085610182509,2.3867357454110216
-0.0024840000000000001,2.1392176587782883,2.4039333932978209
-0.0024837499999999998,2.1395479595249425,2.4208003171867971
-0.0024835,2.1392176587782883,2.437005793080127
-0.0024832500000000002,2.1388873580316341,2.451888372982165
-0.002483,2.1382267565383257,2.4641251609016179
-0.0024827500000000001,2.1385570572849799,2.4763619488210713
-0.0024824999999999999,2.1385570572849799,2.4869451167514094
-0.0024822500000000001,2.1375661550450173,2.4952132166969858
-0.0024819999999999998,2.1372358542983632,2.5018276966534474
-0.00248175,2.1378964557916715,2.5084421766099085
-0.0024815000000000002,2.1372358542983632,2.5134030365772544
-0.0024812499999999999,2.136905553551709,2.5150566565663697
-0.0024810000000000001,2.1365752528050548,2.516048828559839
-0.0024807499999999999,2.136905553551709,2.5157181045620161
-0.0024805000000000001,2.1362449520584006,2.5140644845729008
-0.0024802499999999998,2.1359146513117464,2.5100957965990238
-0.00248,2.1359146513117464,2.504804212633855
-0.0024797500000000002,2.1362449520584006,2.4988511806730398
-0.0024794999999999999,2.135254049818438,2.4915752527209323
-0.0024792500000000001,2.1345934483251296,2.4809920847905942
-0.0024789999999999999,2.1336025460851671,2.4700781928624331
-0.0024787500000000001,2.1359146513117464,2.4594950249320955
-0.0024784999999999998,2.1326116438452045,2.4439509970344115
-0.00247825,2.1326116438452045,2.4280762451389042
-0.0024780000000000002,2.1332722453385129,2.4122014932433973
-0.0024777499999999999,2.1332722453385129,2.3940116733631287
-0.0024775000000000001,2.1319510423518961,2.3738375094959219
