#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A68916
#Date Time: 2018-04-29 13:56:21.816
#Sample rate: 4e+06Hz
#Samples: 20000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 10 mV/div Offset: -2.11 V
#Channel 2: Range: 50 mV/div Offset: -2.15 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0025000000000000001,2.0513576601682728,4.2824451913245714
-0.0024997499999999998,2.0589545773413196,4.2827759153223939
-0.0024995,2.0662211937677117,4.2827759153223939
-0.0024992500000000002,2.0741484116874123,4.2824451913245714
-0.0024989999999999999,2.0827362311004212,4.2824451913245714
-0.0024987500000000001,2.0909937497667763,4.2824451913245714
-0.0024984999999999999,2.099251268433131,4.2827759153223939
-0.00249825,2.1081693885927941,4.2827759153223939
-0.0024979999999999998,2.1170875087524572,4.2827759153223939
-0.00249775,2.1256753281654661,4.2824451913245714
-0.0024975000000000002,2.1345934483251296,4.2824451913245714
-0.0024972499999999999,2.1438418692314469,4.2817837433289245
-0.0024970000000000001,2.1530902901377642,4.2824451913245714
-0.0024967499999999998,2.1620084102974273,4.2824451913245714
-0.0024965,2.1699356282171283,4.2827759153223939
-0.0024962500000000002,2.1811658536033707,4.2827759153223939
-0.002496,2.1897536730163796,4.2834373633180398
-0.0024957500000000001,2.1976808909360801,4.2824451913245714
-0.0024954999999999999,2.2056081088557806,4.2831066393202164
-0.0024952500000000001,2.2145262290154442,4.2827759153223939
-0.0024949999999999998,2.2224534469351447,4.2831066393202164
-0.00249475,2.2297200633615368,4.2824451913245714
-0.0024945000000000002,2.2376472812812374,4.2827759153223939
-0.0024942499999999999,2.2455744992009379,4.2827759153223939
-0.0024940000000000001,2.2525108148806763,4.2824451913245714
-0.0024937499999999999,2.2587865290671059,4.2824451913245714
-0.0024935000000000001,2.2653925440001896,4.2824451913245714
-0.0024932499999999998,2.2716682581866192,4.2824451913245714
-0.002493,2.278274273119703,4.2824451913245714
-0.0024927500000000002,2.2838893858128246,4.2827759153223939
-0.0024924999999999999,2.2895044985059458,4.2827759153223939
-0.0024922500000000001,2.2947893104524129,4.2827759153223939
-0.0024919999999999999,2.2997438216522257,4.2834373633180398
-0.00249175,2.3043680321053843,4.2824451913245714
-0.0024914999999999998,2.3083316410652346,4.2834373633180398
-0.00249125,2.312625550771739,4.2831066393202164
-0.0024910000000000002,2.3152679567449725,4.2824451913245714
-0.0024907499999999999,2.3182406634648602,4.2827759153223939
-0.0024905000000000001,2.3205527686914396,4.2824451913245714
-0.0024902499999999998,2.3222042724247105,4.2831066393202164
-0.00249,2.3231951746646731,4.2827759153223939
-0.0024897500000000002,2.3238557761579814,4.2827759153223939
-0.0024895,2.3241860769046361,4.2827759153223939
-0.0024892500000000001,2.3238557761579814,4.2827759153223939
-0.0024889999999999999,2.3231951746646731,4.2831066393202164
-0.0024887500000000001,2.3228648739180189,4.2831066393202164
-0.0024884999999999998,2.3218739716780563,4.2827759153223939
-0.00248825,2.3198921671981312,4.2831066393202164
-0.0024880000000000002,2.3179103627182061,4.2827759153223939
-0.0024877499999999999,2.3159285582382809,4.2827759153223939
-0.0024875000000000001,2.3129558515183932,4.2827759153223939
-0.0024872499999999999,2.3093225433051972,4.2831066393202164
-0.0024870000000000001,2.3066801373319636,4.2824451913245714
-0.0024867499999999998,2.3013953253854966,4.2821144673267479
-0.0024865,2.2980923179189547,4.2821144673267479
-0.0024862500000000002,2.2921469044791793,4.2824451913245714
-0.0024859999999999999,2.2865317917860581,4.2824451913245714
-0.0024857500000000001,2.2799257768529739,4.2824451913245714
-0.0024854999999999999,2.2723288596799276,4.2821144673267479
-0.00248525,2.266053145493498,4.2821144673267479
-0.0024849999999999998,2.2587865290671059,4.2824451913245714
-0.00248475,2.2508593111474053,4.2827759153223939
-0.0024845000000000002,2.2419411909877418,4.2824451913245714
-0.0024842499999999999,2.2340139730680413,4.2831066393202164
-0.0024840000000000001,2.2254261536550324,4.2831066393202164
-0.0024837499999999998,2.2145262290154442,4.2824451913245714
-0.0024835,2.2056081088557806,4.2837680873158632
-0.0024832500000000002,2.1963596879494633,4.2834373633180398
-0.002483,2.1867809662964919,4.2837680873158632
-0.0024827500000000001,2.1758810416569037,4.2834373633180398
-0.0024824999999999999,2.1653114177639692,4.2837680873158632
-0.0024822500000000001,2.1550720946176893,4.2831066393202164
-0.0024819999999999998,2.1438418692314469,4.2827759153223939
-0.00248175,2.1329419445918587,4.2827759153223939
-0.0024815000000000002,2.1217117192056159,4.2824451913245714
-0.0024812499999999999,2.1111420953126818,4.2824451913245714
-0.0024810000000000001,2.0999118699264394,4.2824451913245714
-0.0024807499999999999,2.0886816445401966,4.2824451913245714
-0.0024805000000000001,2.0784423213939167,4.2827759153223939
-0.0024802499999999998,2.0678726975009827,4.2824451913245714
-0.00248,2.0569727728613945,4.2824451913245714
-0.0024797500000000002,2.0460728482218058,4.2824451913245714
-0.0024794999999999999,2.035833525075526,4.2824451913245714
-0.0024792500000000001,2.0255942019292461,4.2827759153223939
-0.0024789999999999999,2.0160154802762746,4.2824451913245714
-0.0024787500000000001,2.0067670593699569,4.2824451913245714
-0.0024784999999999998,1.9978489392102938,4.2824451913245714
-0.00247825,1.9892611197972849,4.2824451913245714
-0.0024780000000000002,1.9806733003842758,4.2817837433289245
-0.0024777499999999999,1.9727460824645753,4.2821144673267479
-0.0024775000000000001,1.9654794660381829,4.2821144673267479
